Statement,Label
Says Bruce Springsteen played in 1975 at Seton Hall University in South Orange at Walsh gym.,FALSE
"In the fall of 2009, only 21 percent of Texas high school graduates enrolled in a four-year public university.",FALSE
A North Carolina study proves that probably over a million people voted twice in (the 2012) election.,FALSE
Tarpon Springs takes its homeless to St. Petersburg.,FALSE
The overall fact about illegal immigration is that its not actually getting worse.,FALSE
Says Hillary Clinton has been in office and in government longer than anybody else running here tonight.,FALSE
More people are apprehended after illegally crossing the U.S.-Mexico border a week than are born in Texas each week.,FALSE
"For more than 30 years after World War II, there was a steady reduction in U.S. debt as a percentage of gross domestic product.",FALSE
"While I was working on those streets watching those folks see their jobs shift overseas, you were a corporate lawyer sitting on the board at Wal-Mart.",FALSE
The United States sends $300 billion -- half our trade deficit -- overseas for oil to unstable and unfriendly regimes.,FALSE
Our population has grown from about 1 million in the 1970s to almost 7 million today.,FALSE
Says its estimated that 300 babies a year are sent home from the hospital with an unrecognized congenital heart defect; it is the most common birth defect in America.,FALSE
"Since President Obama took office, gas prices have gone up 67 percent.",FALSE
Rick Scott tried to slash school funding by $3.3 billion.,FALSE
The health care reform bill would make it mandatory absolutely require that every five years people in Medicare have a required counseling session that will tell them how to end their life sooner.,FALSE
"Before Act 10, the total cost of public sector employees employment was 29 percent higher than that in the private sector. After the act, its still 22 percent higher.",FALSE
"When President Franklin D. Roosevelt started Social Security, it only affected widows and orphans, and when Medicare began, it was a small program.",FALSE
The deficit was on track to top $1 trillion the year I took office.,FALSE
We paid down the debt for four years -- paid down $600 billion on the national debt.,FALSE
A vast majority of the production in the United States comes from small independent oil and gas companies.,FALSE
"As part of legislative fights over abortion rights,Mike Coffman co-sponsored a bill to redefine rape.",FALSE
"An Army report stated Allen West performed illegal acts, merited court martial, faced 11 years in prison.",FALSE
"Says each year approximately 30,000 people in the United States die as a result of gunfire, and about 80,000 people are wounded.",FALSE
"In this city, there hasnt been a stadium thats lasted more than 27 years.",FALSE
"When he served as governor, Schwarzenegger preserved more land than any other gubernatorial administration in Californias history.",FALSE
"More people are driving under the influence of drugs than are driving under the influence of alcohol. A recent roadside survey showed that 16 percent of the people tested, tested positive for illicit or licit drugs. Thats significantly higher than alcohol.",FALSE
"Says Florida U.S. Reps. Corrine Brown, Alcee Hastings and Frederica Wilson are Socialists.",FALSE
Rep. Peter Petrarca voted on two pieces of legislation that helped auto body shops ... and at that point I think there is a conflict of interest.,FALSE
Says Hillary Clinton refuses to testify before Congress about the 2012 attack in Benghazi.,FALSE
Commerce Secretary nominee John Bryson appears to endorse world government.,FALSE
"Obama says McCain went to Bermuda and ""pledged to protect tax breaks for American corporations that hide their profits offshore.""",FALSE
Says Texas is last in mental health expenditures.,FALSE
Says Rob Portman even voted to allow people on the terrorism watch list to buy guns.,FALSE
Says the Obama Administration has fulfilled all of Texas requests for fire management assisting grants.,FALSE
Says federal debt doubled during the Bush administration.,FALSE
"The administration raises revenue for nationalized health care through a series of new taxes, including a light switch tax that would cost every American household $3,128 a year.",FALSE
Offshore wind power is significantly less expensive than solar energy.,FALSE
The Constitution simply does not authorize the federal government to own any of this land (in the Western states).,FALSE
"Says $800,000 cost of Texas special legislative session would pay for 1.6 million condoms, 90,000 months of the pill or 20 full-time sexual health educators.",FALSE
"(Deborah) Ross defends those who want to burn the American flag, and even called efforts to ban flag-burning ridiculous, yet refused to help a disabled veteran fly the flag.",FALSE
Texas agriculture is at 98 percent efficiency in water use and just about maxed out as to what we can do on the conservation end of it.,FALSE
An estimated 56 million Americans don't have bank accounts.,FALSE
Our president has labeled Americans as soft.,FALSE
ISIS leader Abu Bakr al Baghdadi was released by Obama in 2009.,FALSE
The NRA used to support expanded background checks.,FALSE
Going to public financing really disadvantages Democrats because you're not able to raise funds between the day you win the primaries and the time you're officially nominated.,FALSE
"[E]mployment in Gwinnett is up more than 3 percent over last year, and unemployment is the lowest of the five core metro counties.",FALSE
The average minimum wage worker is 35 years old.,FALSE
Ive been outspent by my opponents every time Ive run for U.S. Senate.,FALSE
"In the history of Republican primaries, Ive gotten the most votes in the history of the Republican party.",FALSE
"The Massachusetts Supreme Court...defined marriage as simply, quote,the establishment of intimacy ... I guess that would mean if you really had affection for your horse, I guess you could marry your horse.",FALSE
"The federal health care plan ""costs Texas taxpayers $2.4 billion per year.""",FALSE
"When the New Hampshire Legislature raised the gasoline tax, gas prices in the state were skyrocketing.",FALSE
Social Security didnt cause the debt crisis. Social Security had nothing to do with the debt crisis.,FALSE
Says that in the U.S. House of Representatives weve had bipartisan support for the repeal of Obamacare for getting rid of cap and trade for building the Keystone Pipeline.,FALSE
"We will spend $100 billion in Afghanistan this year, fixing roads, building bridges, training police officers, and more, [and] cutting the same things in our own country.",FALSE
