statement,label
We get practically nothing compared to the cost of keeping U.S. military forces in South Korea.,TRUE
"When we go to vote, they ask for drivers license and verify that you are a voter and a citizen in the state of Texas.",TRUE
"Before this law was passed, Americans were told they could keep their current health care plans. After it became law, the administration issued regulations stating nearly half of Americans would lose their current plan.",TRUE
U.S. Rep. Stephen Fincher is the only working farmer currently serving in the House.,TRUE
"I built the last nuclear plant not only in the state, but in the country.",TRUE
Milwaukee police and firefighters are routinely getting 4 percent raises annually while everybody else is either getting zero or one percent raises.,TRUE
"When you have 8,000 veterans a year committing suicide, then you have a serious problem.",TRUE
"When Disney was looking to build Disney World, they came to Miami and we told Disney to take a hike.",TRUE
I dont understand what Republicans are doing against this. It was their idea. John McCain introduced cap and trade legislation three times.,TRUE
Gov. Scott Walkers plan to freeze pay for state employees includes a 5.4 percent raise for himself.,TRUE
"As district attorney, Susan Happ took $180,000 in a shady land deal from a man charged with multiple felony counts of sexual assault before she offered him a deferred prosecution.",TRUE
"In Wisconsin, 300,000 voters were turned away by the states strict voter ID law in the 2016 presidential election.",TRUE
"Dan Patrick was the only state senator who voted against the Veteran Entrepreneurship Program, a program that assists veterans in successfully starting up their own businesses.",TRUE
Tourism and retirees are the dominant economic engines in our state.,TRUE
Fewer Democrats were on the Georgia general election ballot in 2012 than in more than 100 years.,TRUE
There is not one single federal housing program yet that has not needed a bailout to survive.,TRUE
Sheriffs Call For Obamas Lynching While Leader Meets With GOP Senators,TRUE
Proposed immigration legislation would give new immigrants a taxpayer-funded cellular phone.,TRUE
"Youre paying for...(state Sen. Diane Allens) health care, and she took yours away.",TRUE
Illegal immigrants mow the grass around the (Texas) Capitol.,TRUE
"Once our Blueprint for Prosperity is signed into law, we will have delivered $2 billion in tax relief.",TRUE
"Under Obama, the national debt has been reduced every year for the last five years.",TRUE
"Since 1961 our private economy has produced 66 million private-sector jobs. So whats the jobs score? Republicans 24 million, Democrats 42 (million).",TRUE
"The law, right now, permits companies that close down American factories and offices and move those jobs overseas to take a tax deduction for the costs associated with moving the jobs to China or India or wherever.",TRUE
"A DWI costs $17,000.",TRUE
"In 2010, Clinton said Iran could enrich uranium. In 2014 she said shes always argued against it.",TRUE
Says Rep. Ken Legler voted against installing fire sprinklers and emergency power generators in nursing homes.,TRUE
"Last month, more Americans stopped looking for a job than found one.",TRUE
"We have 10,000 baby boomers retiring every day.",TRUE
The Wisconsin Legislature raised taxes more than $5 billion in 2009.,TRUE
Fifty percent of kids coming out of school cant get a job.,TRUE
"In a few months, this deal would give Iran $150 billion for its $300 billion to $400 billion economy, which is like $8 trillion flowing into the United States treasury.",TRUE
Americans spend more than $160 billion and 6 billion hours per year complying with the tax code.,TRUE
The tax policies of George W. Bush created a dynamic effect of high growth.,TRUE
"When each faced a pension funding crisis, Tom Barrett made tough choices and smart cuts while Scott Walker passed $400 million in pension debt to the next generation.",TRUE
The unemployment rate for young people is down from a 10.6 percent high in 2009 to 2.6 percent today.,TRUE
Public-employee unions spent $30 million in Wisconsin unsuccessfully trying to flip the state Senate to Democratic control.,TRUE
Says President Barack Obamas homeland security budget had $16 million to fight climate change but didnt have a line item to fight violent extremism.,TRUE
"There are over 2,000 crimes recorded per 100,000 population in the U.K., compared to 466 violent crimes per 100,000 in the United States.",TRUE
This president ... could have gotten crippling sanctions against Iran. He did not.,TRUE
Says the majority of Americans support gay marriage.,TRUE
Most Americans are now getting their news from Facebook.,TRUE
"After prenatal diagnosis, 90 percent of Down syndrome children in America are aborted.",TRUE
Says Obama adviser David Plouffe took large piles of cash from a joint venture partner of a company owned by Irans Revolutionary Guard.,TRUE
"Texas House Speaker Joe Straus said, I do not care if Wallace Hall swings from a tree.",TRUE
Not one of the 17 GOP candidates has discussed how theyd address the rising cost of college.,TRUE
State Sen. Alberta Darling voted to add more than $1 billion in additional spending while cutting programs such as education and health care,TRUE
"Were at the point of reaching 2 million deportations ...this is a historic level, more than any other president of the United States.",TRUE
If it werent for me (illegal immigration) wouldnt even be a big subject.,TRUE
A $300 million stimulus allocation to Wisconsin has led to the creation of tens of thousands of jobs in every corner of this state.,TRUE
Langevin has been the most reliable vote for Speaker Pelosi.,TRUE
"Barack Obama ""extended health care for wounded troops who'd been neglected.""",TRUE
"Says Mitt Romney was clear that he would not provide government assistance to the U.S. auto companies, even if they went through bankruptcy.",TRUE
We rank 38th in wages. ... (Rick Scott) goes out around the country and advertises that to other states.,TRUE
"Obama ""supports hate-crimes expansion ... potentially putting churches at risk if they preach the truth about homosexuality.""",TRUE
The Employee Free Choice Act mandates the elimination of the secret ballot.,TRUE
